149,143,125,173
125,158,136,172
129,153,108,186
117,152,136,158
142,157,103,159
142,161,120,186
105,132,100,180
113,138,117,216
126,117,105,189
119,126,101,176
133,116,85,175
128,151,131,183
125,86,107,176
122,146,106,188
194,173,106,167
198,156,108,169
177,128,123,169
202,135,115,166
208,119,107,143
166,129,100,145
159,154,106,133
196,163,116,129
185,130,106,165
164,130,122,163
191,139,110,131
179,115,104,141
182,134,87,136
182,142,111,137
165,109,100,125
168,133,98,113
181,139,105,138
177,127,109,105
182,145,90,166
162,115,81,138
160,121,74,143
187,80,83,130
152,107,98,143
135,110,79,127
152,119,66,107
178,114,80,137
175,52,90,118
161,111,65,136
138,89,71,106
128,84,77,120
147,92,59,116
151,91,108,112
140,103,77,121
160,109,70,124
151,102,85,115
145,124,86,126
158,93,71,111
142,104,69,99
159,103,96,116
158,120,58,117
155,97,91,118
182,94,77,129
154,130,73,118
166,71,74,113
173,101,75,118
161,92,91,123
147,109,73,106
190,97,70,87
197,97,92,139
163,117,90,108
172,108,71,123
163,83,66,102
132,98,61,88
151,85,93,113
141,103,80,100
179,128,89,115
151,119,88,127
171,89,71,88
169,95,71,79
158,111,72,109
156,108,84,102
157,94,61,129
146,105,91,121
158,100,91,101
123,89,50,118
159,107,74,108
166,117,71,134
161,109,55,111
146,79,82,107
156,96,62,136
152,104,70,110
169,104,99,125
134,116,73,107
163,121,64,145
151,112,76,126
163,109,56,113
164,84,75,104
170,114,71,121
140,100,75,117
165,107,99,116
147,83,67,113
174,87,80,135
174,105,62,142
172,114,79,107
149,93,62,132
179,124,67,142
124,109,97,119
164,75,68,121
168,128,100,128
163,101,77,127
154,114,74,123
174,105,79,113
157,104,65,122
168,131,92,111
140,106,87,134
186,135,95,111
153,109,83,127
159,114,72,116
134,134,72,132
144,100,124,116
151,116,83,110
169,133,80,129
139,87,75,149
153,115,85,110
155,135,70,118
166,107,108,140
164,141,94,114
178,118,95,137
181,133,97,74
178,132,71,142
153,132,95,111
188,109,83,128
145,129,117,152
175,121,66,137
160,104,70,89
193,155,74,157
175,115,83,121
180,119,76,117
168,80,74,136
186,118,83,133
150,141,102,138
163,114,90,133
159,128,85,105
170,133,99,147
157,96,80,143
150,119,74,148
154,136,77,137
160,130,79,102
144,121,109,134
156,104,83,139
91,118,100,131
172,98,79,133
165,132,91,107
172,101,80,61
168,121,79,124
189,115,72,119
167,108,104,136
195,113,77,129
148,57,87,129
156,107,80,59
170,122,94,122
173,121,81,127
195,141,93,175
205,109,87,70
195,127,104,157
196,70,98,74
167,121,93,131
197,122,99,81
173,117,97,147
178,122,95,87
205,148,95,157
208,112,68,91
191,124,78,164
177,81,54,62
223,142,102,78
171,106,91,97
177,137,113,183
168,132,108,114
191,116,100,139
172,127,77,91
174,115,97,148
193,54,100,105
215,130,102,170
175,111,97,73
159,123,92,88
166,145,89,166
162,135,88,140
157,158,121,92
174,90,83,176
96,76,52,81
174,141,101,83
193,141,115,84
217,131,106,176
195,159,122,105
175,153,66,99
194,122,61,65
185,86,64,108
188,124,69,121
143,119,84,92
99,111,66,85
159,117,83,96
156,118,64,75
127,130,97,70
118,131,59,84
129,111,59,117
158,63,57,63
142,122,49,91
89,68,49,78
137,111,53,65
140,120,66,68
150,80,51,73
141,66,58,77
129,109,59,69
150,104,44,63
147,92,61,74
135,101,54,93
113,98,58,87
120,121,50,91
146,96,105,116
110,105,21,99
131,93,57,65
101,85,23,119
132,113,69,52
127,100,57,75
77,73,39,68
150,88,49,76
133,110,54,128
154,76,61,80
151,116,51,109
125,100,34,85
138,115,24,80
138,97,53,101
141,103,41,66
86,86,41,74
134,53,63,83
116,64,68,106
132,112,43,103
